Project,BugID,Filename,Path,Method name,,Exception,Label,,Unique Exception,,Method name,Filename
Cassandra,CASSANDRA-3270,ParallelCompactionIterable.java,org.apache.cassandra.db.compaction.ParallelCompactionIterable$Reducer,getCompactedRow,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-3270,ParallelCompactionIterable.java,org.apache.cassandra.db.compaction.ParallelCompactionIterable$Reducer,getReduced,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-3270,ReducingIterator.java,org.apache.cassandra.utils.ReducingIterator,computeNext,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-3270,AbstractIterator.java,com.google.common.collect.AbstractIterator,tryToComputeNext,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-3270,AbstractIterator.java,com.google.common.collect.AbstractIterator,hasNext,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-3270,ParallelCompactionIterable.java,org.apache.cassandra.db.compaction.ParallelCompactionIterable$Unwrapper,computeNext,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-3270,FilterIterator.java,org.apache.commons.collections.iterators.FilterIterator,setNextObject,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-3270,FilterIterator.java,org.apache.commons.collections.iterators.FilterIterator,hasNext,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-3270,CompactionManager.java,org.apache.cassandra.db.compaction.CompactionManager,doCompactionWithoutSizeEstimation,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-3270,CompactionManager.java,org.apache.cassandra.db.compaction.CompactionManager,doCompaction,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-3270,CompactionManager.java,org.apache.cassandra.db.compaction.CompactionManager$4,call,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-3270,FutureTask.java,java.util.concurrent.FutureTask$Sync,innerRun,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-3270,FutureTask.java,java.util.concurrent.FutureTask,run,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-3270,URLClassLoader.java,java.net.URLClassLoader$1,run,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-3270,URLClassLoader.java,java.net.URLClassLoader,findClass,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-3270,ClassLoader.java,java.lang.ClassLoader,loadClass,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-3270,Launcher.java,sun.misc.Launcher$AppClassLoader,loadClass,,ClassNotFoundException,,,,,,
Cassandra,CASSANDRA-3289,ArrayBackedSortedColumns.java,org.apache.cassandra.db.ArrayBackedSortedColumns,addColumn,,AssertionError,,,,,,
Cassandra,CASSANDRA-3289,AbstractColumnContainer.java,org.apache.cassandra.db.AbstractColumnContainer,addColumn,,AssertionError,,,,,,
Cassandra,CASSANDRA-3289,CollationController.java,org.apache.cassandra.db.CollationController,collectTimeOrderedData,,AssertionError,,,,,,
Cassandra,CASSANDRA-3289,CollationController.java,org.apache.cassandra.db.CollationController,getTopLevelColumns,,AssertionError,,,,,,
Cassandra,CASSANDRA-3289,ColumnFamilyStore.java,org.apache.cassandra.db.ColumnFamilyStore,getTopLevelColumns,,AssertionError,,,,,,
Cassandra,CASSANDRA-3289,ColumnFamilyStore.java,org.apache.cassandra.db.ColumnFamilyStore,getColumnFamily,,AssertionError,,,,,,
Cassandra,CASSANDRA-3289,Table.java,org.apache.cassandra.db.Table,getRow,,AssertionError,,,,,,
Cassandra,CASSANDRA-3289,SliceByNamesReadCommand.java,org.apache.cassandra.db.SliceByNamesReadCommand,getRow,,AssertionError,,,,,,
Cassandra,CASSANDRA-3289,StorageProxy.java,org.apache.cassandra.service.StorageProxy$LocalReadRunnable,runMayThrow,,AssertionError,,,,,,
Cassandra,CASSANDRA-3289,StorageProxy.java,org.apache.cassandra.service.StorageProxy$DroppableRunnable,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3289,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,runTask,,AssertionError,,,,,,
Cassandra,CASSANDRA-3289,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3289,Thread.java,java.lang.Thread,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3291,WrappedRunnable.java,org.apache.cassandra.utils.WrappedRunnable,run,,NullPointerException,,,,,,
Cassandra,CASSANDRA-3291,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,runTask,,NullPointerException,,,,,,
Cassandra,CASSANDRA-3291,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,NullPointerException,,,,,,
Cassandra,CASSANDRA-3291,Thread.java,java.lang.Thread,run,,NullPointerException,,,,,,
Cassandra,CASSANDRA-3291,HintedHandOffManager.java,org.apache.cassandra.db.HintedHandOffManager,deliverHintsToEndpoint,,NullPointerException,,,,,,
Cassandra,CASSANDRA-3291,HintedHandOffManager.java,org.apache.cassandra.db.HintedHandOffManager,access$100,,NullPointerException,,,,,,
Cassandra,CASSANDRA-3291,HintedHandOffManager.java,org.apache.cassandra.db.HintedHandOffManager$2,runMayThrow,,NullPointerException,,,,,,
Cassandra,CASSANDRA-3306,DataTracker.java,org.apache.cassandra.db.DataTracker$View,newSSTables,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,DataTracker.java,org.apache.cassandra.db.DataTracker$View,replace,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,DataTracker.java,org.apache.cassandra.db.DataTracker,replaceCompactedSSTables,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,ColumnFamilyStore.java,org.apache.cassandra.db.ColumnFamilyStore,replaceCompactedSSTables,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,CompactionTask.java,org.apache.cassandra.db.compaction.CompactionTask,execute,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,LeveledCompactionTask.java,org.apache.cassandra.db.compaction.LeveledCompactionTask,execute,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,CompactionManager.java,org.apache.cassandra.db.compaction.CompactionManager$1,call,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,FutureTask.java,java.util.concurrent.FutureTask$Sync,innerRun,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,FutureTask.java,java.util.concurrent.FutureTask,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,runTask,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,Thread.java,java.lang.Thread,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,LeveledManifest.java,org.apache.cassandra.db.compaction.LeveledManifest,serialize,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,LeveledManifest.java,org.apache.cassandra.db.compaction.LeveledManifest,promote,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,LeveledCompactionStrategy.java,org.apache.cassandra.db.compaction.LeveledCompactionStrategy,handleNotification,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,DataTracker.java,org.apache.cassandra.db.DataTracker,notifySSTablesChanged,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,FileUtils.java,org.apache.cassandra.io.util.FileUtils,renameWithConfirm,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,DataTracker.java,org.apache.cassandra.db.DataTracker,addSSTables,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,DataTracker.java,org.apache.cassandra.db.DataTracker,addStreamedSSTable,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,ColumnFamilyStore.java,org.apache.cassandra.db.ColumnFamilyStore,addSSTable,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,StreamInSession.java,org.apache.cassandra.streaming.StreamInSession,closeIfFinished,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,IncomingStreamReader.java,org.apache.cassandra.streaming.IncomingStreamReader,read,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,IncomingTcpConnection.java,org.apache.cassandra.net.IncomingTcpConnection,stream,,AssertionError,,,,,,
Cassandra,CASSANDRA-3306,IncomingTcpConnection.java,org.apache.cassandra.net.IncomingTcpConnection,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3312,CliClient.java,org.apache.cassandra.cli.CliClient,executeCLIStatement,,UnavailableException,,,,,,
Cassandra,CASSANDRA-3312,CliMain.java,org.apache.cassandra.cli.CliMain,processStatement,,UnavailableException,,,,,,
Cassandra,CASSANDRA-3312,CliMain.java,org.apache.cassandra.cli.CliMain,main,,UnavailableException,,,,,,
Cassandra,CASSANDRA-3312,CliClient.java,org.apache.cassandra.cli.CliClient,executeGetWithConditions,,UnavailableException,,,,,,
Cassandra,CASSANDRA-3312,Cassandra.java,org.apache.cassandra.thrift.Cassandra$get_indexed_slices_result,read,,UnavailableException,,,,,,
Cassandra,CASSANDRA-3312,Cassandra.java,org.apache.cassandra.thrift.Cassandra$Client,recv_get_indexed_slices,,UnavailableException,,,,,,
Cassandra,CASSANDRA-3312,Cassandra.java,org.apache.cassandra.thrift.Cassandra$Client,get_indexed_slices,,UnavailableException,,,,,,
Cassandra,CASSANDRA-3313,SecondaryIndexManager.java,org.apache.cassandra.db.index.SecondaryIndexManager,applyIndexUpdates,,AssertionError,,,,,,
Cassandra,CASSANDRA-3313,Table.java,org.apache.cassandra.db.Table,indexRow,,AssertionError,,,,,,
Cassandra,CASSANDRA-3313,SecondaryIndexBuilder.java,org.apache.cassandra.db.index.SecondaryIndexBuilder,build,,AssertionError,,,,,,
Cassandra,CASSANDRA-3313,CompactionManager.java,org.apache.cassandra.db.compaction.CompactionManager$7,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3313,Executors.java,java.util.concurrent.Executors$RunnableAdapter,call,,AssertionError,,,,,,
Cassandra,CASSANDRA-3313,FutureTask.java,java.util.concurrent.FutureTask$Sync,innerRun,,AssertionError,,,,,,
Cassandra,CASSANDRA-3313,FutureTask.java,java.util.concurrent.FutureTask,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3313,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,runTask,,AssertionError,,,,,,
Cassandra,CASSANDRA-3313,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3313,Thread.java,java.lang.Thread,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3314,WrappedRunnable.java,org.apache.cassandra.utils.WrappedRunnable,run,,IOException,,,,,,
Cassandra,CASSANDRA-3314,Executors.java,java.util.concurrent.Executors$RunnableAdapter,call,,IOException,,,,,,
Cassandra,CASSANDRA-3314,FutureTask.java,java.util.concurrent.FutureTask$Sync,innerRun,,IOException,,,,,,
Cassandra,CASSANDRA-3314,FutureTask.java,java.util.concurrent.FutureTask,run,,IOException,,,,,,
Cassandra,CASSANDRA-3314,ScheduledThreadPoolExecutor.java,java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask,access$301,,IOException,,,,,,
Cassandra,CASSANDRA-3314,ScheduledThreadPoolExecutor.java,java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask,run,,IOException,,,,,,
Cassandra,CASSANDRA-3314,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,runTask,,IOException,,,,,,
Cassandra,CASSANDRA-3314,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,IOException,,,,,,
Cassandra,CASSANDRA-3314,Thread.java,java.lang.Thread,run,,IOException,,,,,,
Cassandra,CASSANDRA-3314,FileUtils.java,org.apache.cassandra.io.util.FileUtils,deleteWithConfirm,,IOException,,,,,,
Cassandra,CASSANDRA-3314,SSTable.java,org.apache.cassandra.io.sstable.SSTable,delete,,IOException,,,,,,
Cassandra,CASSANDRA-3314,SSTableDeletingTask.java,org.apache.cassandra.io.sstable.SSTableDeletingTask,runMayThrow,,IOException,,,,,,
Cassandra,CASSANDRA-3327,PigServer.java,org.apache.pig.PigServer,openIterator,,RuntimeException,,,,,,
Cassandra,CASSANDRA-3327,GruntParser.java,org.apache.pig.tools.grunt.GruntParser,processDump,,RuntimeException,,,,,,
Cassandra,CASSANDRA-3327,PigScriptParser.java,org.apache.pig.tools.pigscript.parser.PigScriptParser,parse,,RuntimeException,,,,,,
Cassandra,CASSANDRA-3327,GruntParser.java,org.apache.pig.tools.grunt.GruntParser,parseStopOnError,,RuntimeException,,,,,,
Cassandra,CASSANDRA-3327,Grunt.java,org.apache.pig.tools.grunt.Grunt,run,,RuntimeException,,,,,,
Cassandra,CASSANDRA-3327,Main.java,org.apache.pig.Main,run,,RuntimeException,,,,,,
Cassandra,CASSANDRA-3327,Main.java,org.apache.pig.Main,main,,RuntimeException,,,,,,
Cassandra,CASSANDRA-3327,BinInterSedes.java,org.apache.pig.data.BinInterSedes,writeDatum,,RuntimeException,,,,,,
Cassandra,CASSANDRA-3327,BinInterSedes.java,org.apache.pig.data.BinInterSedes,writeTuple,,RuntimeException,,,,,,
Cassandra,CASSANDRA-3327,InterRecordWriter.java,org.apache.pig.impl.io.InterRecordWriter,write,,RuntimeException,,,,,,
Cassandra,CASSANDRA-3327,InterStorage.java,org.apache.pig.impl.io.InterStorage,putNext,,RuntimeException,,,,,,
Cassandra,CASSANDRA-3327,PigOutputFormat.java,org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.PigOutputFormat$PigRecordWriter,write,,RuntimeException,,,,,,
Cassandra,CASSANDRA-3327,MapTask.java,org.apache.hadoop.mapred.MapTask$NewDirectOutputCollector,write,,RuntimeException,,,,,,
Cassandra,CASSANDRA-3327,TaskInputOutputContext.java,org.apache.hadoop.mapreduce.TaskInputOutputContext,write,,RuntimeException,,,,,,
Cassandra,CASSANDRA-3327,PigMapOnly.java,org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.PigMapOnly$Map,collect,,RuntimeException,,,,,,
Cassandra,CASSANDRA-3327,PigMapBase.java,org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.PigMapBase,runPipeline,,RuntimeException,,,,,,
Cassandra,CASSANDRA-3327,PigMapBase.java,org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.PigMapBase,map,,RuntimeException,,,,,,
Cassandra,CASSANDRA-3327,Mapper.java,org.apache.hadoop.mapreduce.Mapper,run,,RuntimeException,,,,,,
Cassandra,CASSANDRA-3327,MapTask.java,org.apache.hadoop.mapred.MapTask,runNewMapper,,RuntimeException,,,,,,
Cassandra,CASSANDRA-3327,MapTask.java,org.apache.hadoop.mapred.MapTask,run,,RuntimeException,,,,,,
Cassandra,CASSANDRA-3334,SecondaryIndexManager.java,org.apache.cassandra.db.index.SecondaryIndexManager,applyIndexUpdates,,AssertionError,,,,,,
Cassandra,CASSANDRA-3334,Table.java,org.apache.cassandra.db.Table,apply,,AssertionError,,,,,,
Cassandra,CASSANDRA-3334,RowMutation.java,org.apache.cassandra.db.RowMutation,apply,,AssertionError,,,,,,
Cassandra,CASSANDRA-3334,StorageProxy.java,org.apache.cassandra.service.StorageProxy$5,runMayThrow,,AssertionError,,,,,,
Cassandra,CASSANDRA-3334,StorageProxy.java,org.apache.cassandra.service.StorageProxy$DroppableRunnable,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3334,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,runTask,,AssertionError,,,,,,
Cassandra,CASSANDRA-3334,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3334,Thread.java,java.lang.Thread,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3349,CqlParser.java,org.apache.cassandra.cql.CqlParser,deleteStatement,,NullPointerException,,,,,,
Cassandra,CASSANDRA-3349,CqlParser.java,org.apache.cassandra.cql.CqlParser,query,,NullPointerException,,,,,,
Cassandra,CASSANDRA-3349,QueryProcessor.java,org.apache.cassandra.cql.QueryProcessor,getStatement,,NullPointerException,,,,,,
Cassandra,CASSANDRA-3349,QueryProcessor.java,org.apache.cassandra.cql.QueryProcessor,process,,NullPointerException,,,,,,
Cassandra,CASSANDRA-3349,CassandraServer.java,org.apache.cassandra.thrift.CassandraServer,execute_cql_query,,NullPointerException,,,,,,
Cassandra,CASSANDRA-3349,Cassandra.java,org.apache.cassandra.thrift.Cassandra$Processor$execute_cql_query,process,,NullPointerException,,,,,,
Cassandra,CASSANDRA-3349,CustomTThreadPoolServer.java,org.apache.cassandra.thrift.CustomTThreadPoolServer$WorkerProcess,run,,NullPointerException,,,,,,
Cassandra,CASSANDRA-3349,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,runTask,,NullPointerException,,,,,,
Cassandra,CASSANDRA-3349,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,NullPointerException,,,,,,
Cassandra,CASSANDRA-3349,Thread.java,java.lang.Thread,run,,NullPointerException,,,,,,
Cassandra,CASSANDRA-3369,AntiEntropyService.java,org.apache.cassandra.service.AntiEntropyService$Validator,prepare,,AssertionError,,,,,,
Cassandra,CASSANDRA-3369,CompactionManager.java,org.apache.cassandra.db.compaction.CompactionManager,doValidationCompaction,,AssertionError,,,,,,
Cassandra,CASSANDRA-3369,CompactionManager.java,org.apache.cassandra.db.compaction.CompactionManager,access$600,,AssertionError,,,,,,
Cassandra,CASSANDRA-3369,CompactionManager.java,org.apache.cassandra.db.compaction.CompactionManager$6,call,,AssertionError,,,,,,
Cassandra,CASSANDRA-3369,FutureTask.java,java.util.concurrent.FutureTask$Sync,innerRun,,AssertionError,,,,,,
Cassandra,CASSANDRA-3369,FutureTask.java,java.util.concurrent.FutureTask,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3369,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,runTask,,AssertionError,,,,,,
Cassandra,CASSANDRA-3369,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3369,Thread.java,java.lang.Thread,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3385,WrappedRunnable.java,org.apache.cassandra.utils.WrappedRunnable,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3385,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,runTask,,AssertionError,,,,,,
Cassandra,CASSANDRA-3385,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3385,Thread.java,java.lang.Thread,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3385,HintedHandOffManager.java,org.apache.cassandra.db.HintedHandOffManager,deliverHintsToEndpoint,,AssertionError,,,,,,
Cassandra,CASSANDRA-3385,HintedHandOffManager.java,org.apache.cassandra.db.HintedHandOffManager,access$100,,AssertionError,,,,,,
Cassandra,CASSANDRA-3385,HintedHandOffManager.java,org.apache.cassandra.db.HintedHandOffManager$2,runMayThrow,,AssertionError,,,,,,
Cassandra,CASSANDRA-3385,Unknown Source,java.util.concurrent.ThreadPoolExecutor$Worker,runTask,,AssertionError,,,,,,
Cassandra,CASSANDRA-3385,Unknown Source,java.util.concurrent.ThreadPoolExecutor$Worker,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3390,FBUtilities.java,org.apache.cassandra.utils.FBUtilities,serialize,,AssertionError,,,,,,
Cassandra,CASSANDRA-3390,ReadVerbHandler.java,org.apache.cassandra.db.ReadVerbHandler,doVerb,,AssertionError,,,,,,
Cassandra,CASSANDRA-3390,MessageDeliveryTask.java,org.apache.cassandra.net.MessageDeliveryTask,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3390,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,runTask,,AssertionError,,,,,,
Cassandra,CASSANDRA-3390,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3390,Thread.java,java.lang.Thread,run,,AssertionError,,,,,,
Cassandra,CASSANDRA-3391,CFMetaData.java,org.apache.cassandra.config.CFMetaData,fromAvro,,ConfigurationException,,,,,,
Cassandra,CASSANDRA-3391,KSMetaData.java,org.apache.cassandra.config.KSMetaData,fromAvro,,ConfigurationException,,,,,,
Cassandra,CASSANDRA-3391,DefsTable.java,org.apache.cassandra.db.DefsTable,loadFromStorage,,ConfigurationException,,,,,,
Cassandra,CASSANDRA-3391,DatabaseDescriptor.java,org.apache.cassandra.config.DatabaseDescriptor,loadSchemas,,ConfigurationException,,,,,,
Cassandra,CASSANDRA-3391,AbstractCassandraDaemon.java,org.apache.cassandra.service.AbstractCassandraDaemon,setup,,ConfigurationException,,,,,,
Cassandra,CASSANDRA-3391,AbstractCassandraDaemon.java,org.apache.cassandra.service.AbstractCassandraDaemon,activate,,ConfigurationException,,,,,,
Cassandra,CASSANDRA-3391,CassandraDaemon.java,org.apache.cassandra.thrift.CassandraDaemon,main,,ConfigurationException,,,,,,
