Project,BugID,Filename,Path,Method name,,Exception,Label,,Unique Exception,,Unique Filename,,Method name
AspectJ,233497,Project.java,org.apache.tools.ant.Project,executeTarget,,NullPointerException,,,,,,,
AspectJ,233497,DefaultExecutor.java,org.apache.tools.ant.helper.DefaultExecutor,executeTargets,,NullPointerException,,,,,,,
AspectJ,233497,Main.java,org.apache.tools.ant.Main,runBuild,,NullPointerException,,,,,,,
AspectJ,233497,Main.java,org.apache.tools.ant.Main,startAnt,,NullPointerException,,,,,,,
AspectJ,233497,Launcher.java,org.apache.tools.ant.launch.Launcher,run,,NullPointerException,,,,,,,
AspectJ,233497,Launcher.java,org.apache.tools.ant.launch.Launcher,main,,NullPointerException,,,,,,,
AspectJ,233497,SyntheticMethodBinding.java,org.aspectj.org.eclipse.jdt.internal.compiler.lookup.SyntheticMethodBinding,<init>,,NullPointerException,,,,,,,
AspectJ,233497,SimpleSyntheticAccessMethodBinding.java,org.aspectj.ajdt.internal.compiler.lookup.SimpleSyntheticAccessMethodBinding,<init>,,NullPointerException,,,,,,,
AspectJ,233497,InterTypeFieldBinding.java,org.aspectj.ajdt.internal.compiler.lookup.InterTypeFieldBinding,<init>,,NullPointerException,,,,,,,
AspectJ,237962,MemberKind.java,org.aspectj.weaver.MemberKind,read,,BCException,,,,,,,
AspectJ,237962,SignaturePattern.java,org.aspectj.weaver.patterns.SignaturePattern,read,,BCException,,,,,,,
AspectJ,245734,EclipseResolvedMember.java,org.aspectj.ajdt.internal.compiler.lookup.EclipseResolvedMember,getAnnotations,,RuntimeException,,,,,,,
AspectJ,245734,AjLookupEnvironment.java,org.aspectj.ajdt.internal.compiler.lookup.AjLookupEnvironment,doDeclareAnnotations,,RuntimeException,,,,,,,
AspectJ,245734,AjLookupEnvironment.java,org.aspectj.ajdt.internal.compiler.lookup.AjLookupEnvironment,weaveInterTypeDeclarations,,RuntimeException,,,,,,,
AspectJ,249710,ReferenceType.java,org.aspectj.weaver.ReferenceType,isAspect,,NullPointerException,,,,,,,
AspectJ,249710,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager$4,addAspectName,,NullPointerException,,,,,,,
AspectJ,249710,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager$4,acceptResult,,NullPointerException,,,,,,,
AspectJ,266602,BcelTypeMunger.java,org.aspectj.weaver.bcel.BcelTypeMunger,mungeNewField,,BCException,,,,,,,
AspectJ,266602,BcelTypeMunger.java,org.aspectj.weaver.bcel.BcelTypeMunger,munge,,BCException,,,,,,,
AspectJ,266602,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,weave,,BCException,,,,,,,
AspectJ,266602,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weave,,BCException,,,,,,,
AspectJ,266602,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveWithoutDump,,BCException,,,,,,,
AspectJ,266602,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveAndNotify,,BCException,,,,,,,
AspectJ,266602,AjPipeliningCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjPipeliningCompilerAdapter,weaveQueuedEntries,,BCException,,,,,,,
AspectJ,266602,AjPipeliningCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjPipeliningCompilerAdapter,queueForWeaving,,BCException,,,,,,,
AspectJ,266602,AjPipeliningCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjPipeliningCompilerAdapter,afterProcessing,,BCException,,,,,,,
AspectJ,266602,CompilerAdapter.aj,org.aspectj.ajdt.internal.compiler.CompilerAdapter,ajc$after$org_aspectj_ajdt_internal_compiler_CompilerAdapter$5$6b855184,,BCException,,,,,,,
AspectJ,266602,Compiler.java,org.aspectj.org.eclipse.jdt.internal.compiler.Compiler,process,,BCException,,,,,,,
AspectJ,266602,Compiler.java,org.aspectj.org.eclipse.jdt.internal.compiler.Compiler,compile,,BCException,,,,,,,
AspectJ,266602,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,BCException,,,,,,,
AspectJ,266602,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performBuild,,BCException,,,,,,,
AspectJ,266602,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,incrementalBuild,,BCException,,,,,,,
AspectJ,266602,AjdeCoreBuildManager.java,org.aspectj.ajde.core.internal.AjdeCoreBuildManager,performBuild,,BCException,,,,,,,
AspectJ,266602,AjCompiler.java,org.aspectj.ajde.core.AjCompiler,build,,BCException,,,,,,,
AspectJ,266602,AJBuilder.java,org.eclipse.ajdt.core.builder.AJBuilder,build,,BCException,,,,,,,
AspectJ,266602,BuildManager.java,org.eclipse.core.internal.events.BuildManager$2,run,,BCException,,,,,,,
AspectJ,266602,SafeRunner.java,org.eclipse.core.runtime.SafeRunner,run,,BCException,,,,,,,
AspectJ,266602,BuildManager.java,org.eclipse.core.internal.events.BuildManager,basicBuild,,BCException,,,,,,,
AspectJ,266602,BuildManager.java,org.eclipse.core.internal.events.BuildManager,basicBuildLoop,,BCException,,,,,,,
AspectJ,266602,BuildManager.java,org.eclipse.core.internal.events.BuildManager,build,,BCException,,,,,,,
AspectJ,266602,AutoBuildJob.java,org.eclipse.core.internal.events.AutoBuildJob,doBuild,,BCException,,,,,,,
AspectJ,266602,AutoBuildJob.java,org.eclipse.core.internal.events.AutoBuildJob,run,,BCException,,,,,,,
AspectJ,266602,Worker.java,org.eclipse.core.internal.jobs.Worker,run,,BCException,,,,,,,
AspectJ,266996,AspectJElementHierarchy.java,org.aspectj.asm.internal.AspectJElementHierarchy,findCloserMatchForLineNumber,,NullPointerException,,,,,,,
AspectJ,266996,AsmRelationshipProvider.java,org.aspectj.weaver.model.AsmRelationshipProvider,addRelationship,,NullPointerException,,,,,,,
AspectJ,266996,BcelTypeMunger.java,org.aspectj.weaver.bcel.BcelTypeMunger,munge,,NullPointerException,,,,,,,
AspectJ,266996,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,weave,,NullPointerException,,,,,,,
AspectJ,266996, ... end abstract interface org.springframework.beans.factory.aspectj.AbstractInterfaceDrivenDependencyInjectionAspect$ConfigurableDeserializationSupport--------------------------------2nd popup--------------------------------java.lang.NullPointerExceptionat org.aspectj.asm.internal.AspectJElementHierarchy.findCloserMatchForLineNumber(AspectJElementHierarchy.java,org.aspectj.weaver.bcel.BcelClassWeaver,weave,,NullPointerException,,,,,,,
AspectJ,269902,AsmRelationshipProvider.java,org.aspectj.weaver.model.AsmRelationshipProvider,addRelationship,,NullPointerException,,,,,,,
AspectJ,269902,BcelTypeMunger.java,org.aspectj.weaver.bcel.BcelTypeMunger,munge,,NullPointerException,,,,,,,
AspectJ,269902,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,weave,,NullPointerException,,,,,,,
AspectJ,269902,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weave,,NullPointerException,,,,,,,
AspectJ,274559,InterTypeMethodDeclaration.java,org.aspectj.ajdt.internal.compiler.ast.InterTypeMethodDeclaration,generateDispatchMethod,,NullPointerException,,,,,,,
AspectJ,274559,InterTypeMethodDeclaration.java,org.aspectj.ajdt.internal.compiler.ast.InterTypeMethodDeclaration,generateCode,,NullPointerException,,,,,,,
AspectJ,274559,TypeDeclaration.java,org.aspectj.org.eclipse.jdt.internal.compiler.ast.TypeDeclaration,generateCode,,NullPointerException,,,,,,,
AspectJ,274559,AspectDeclaration.java,org.aspectj.ajdt.internal.compiler.ast.AspectDeclaration,generateCode,,NullPointerException,,,,,,,
AspectJ,274559,CompilationUnitDeclaration.java,org.aspectj.org.eclipse.jdt.internal.compiler.ast.CompilationUnitDeclaration,generateCode,,NullPointerException,,,,,,,
AspectJ,274559,Compiler.java,org.aspectj.org.eclipse.jdt.internal.compiler.Compiler,process,,NullPointerException,,,,,,,
AspectJ,274559,Compiler.java,org.aspectj.org.eclipse.jdt.internal.compiler.Compiler,compile,,NullPointerException,,,,,,,
AspectJ,274559,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,NullPointerException,,,,,,,
AspectJ,274559,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performBuild,,NullPointerException,,,,,,,
AspectJ,274559,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,NullPointerException,,,,,,,
AspectJ,274559,AjdeCoreBuildManager.java,org.aspectj.ajde.core.internal.AjdeCoreBuildManager,performBuild,,NullPointerException,,,,,,,
AspectJ,274559,AjCompiler.java,org.aspectj.ajde.core.AjCompiler,buildFresh,,NullPointerException,,,,,,,
AspectJ,274559,AJBuilder.java,org.eclipse.ajdt.core.builder.AJBuilder,build,,NullPointerException,,,,,,,
AspectJ,274559,BuildManager.java,org.eclipse.core.internal.events.BuildManager$2,run,,NullPointerException,,,,,,,
AspectJ,274559,SafeRunner.java,org.eclipse.core.runtime.SafeRunner,run,,NullPointerException,,,,,,,
AspectJ,274559,BuildManager.java,org.eclipse.core.internal.events.BuildManager,basicBuild,,NullPointerException,,,,,,,
AspectJ,274559,BuildManager.java,org.eclipse.core.internal.events.BuildManager,build,,NullPointerException,,,,,,,
AspectJ,274559,Project.java,org.eclipse.core.internal.resources.Project,internalBuild,,NullPointerException,,,,,,,
AspectJ,274559,Project.java,org.eclipse.core.internal.resources.Project,build,,NullPointerException,,,,,,,
AspectJ,274559,CoreUtility.java,org.eclipse.jdt.internal.ui.util.CoreUtility$BuildJob,run,,NullPointerException,,,,,,,
AspectJ,274559,Worker.java,org.eclipse.core.internal.jobs.Worker,run,,NullPointerException,,,,,,,
AspectJ,279120,BcelObjectType.java,org.aspectj.weaver.bcel.BcelObjectType,getAnnotationTargetKinds,,NullPointerException,,,,,,,
AspectJ,279120,ReferenceType.java,org.aspectj.weaver.ReferenceType,getAnnotationTargetKinds,,NullPointerException,,,,,,,
AspectJ,279120,SignaturePattern.java,org.aspectj.weaver.patterns.SignaturePattern,checkForIncorrectTargetKind,,NullPointerException,,,,,,,
AspectJ,279120,SignaturePattern.java,org.aspectj.weaver.patterns.SignaturePattern,resolveBindings,,NullPointerException,,,,,,,
AspectJ,279120,KindedPointcut.java,org.aspectj.weaver.patterns.KindedPointcut,resolveBindings,,NullPointerException,,,,,,,
AspectJ,279120,AndPointcut.java,org.aspectj.weaver.patterns.AndPointcut,resolveBindings,,NullPointerException,,,,,,,
AspectJ,279120,Pointcut.java,org.aspectj.weaver.patterns.Pointcut,resolve,,NullPointerException,,,,,,,
AspectJ,279120,AtAjAttributes.java,org.aspectj.weaver.bcel.AtAjAttributes,handleAroundAnnotation,,NullPointerException,,,,,,,
AspectJ,279120,AtAjAttributes.java,org.aspectj.weaver.bcel.AtAjAttributes,readAj5MethodAttributes,,NullPointerException,,,,,,,
AspectJ,279120,BcelMethod.java,org.aspectj.weaver.bcel.BcelMethod,unpackAjAttributes,,NullPointerException,,,,,,,
AspectJ,279120,BcelMethod.java,org.aspectj.weaver.bcel.BcelMethod,<init>,,NullPointerException,,,,,,,
AspectJ,279120,BcelObjectType.java,org.aspectj.weaver.bcel.BcelObjectType,getDeclaredMethods,,NullPointerException,,,,,,,
AspectJ,279120,LazyClassGen.java,org.aspectj.weaver.bcel.LazyClassGen,<init>,,NullPointerException,,,,,,,
AspectJ,279120,BcelObjectType.java,org.aspectj.weaver.bcel.BcelObjectType,getLazyClassGen,,NullPointerException,,,,,,,
AspectJ,279120,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weave,,NullPointerException,,,,,,,
AspectJ,279120,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveWithoutDump,,NullPointerException,,,,,,,
AspectJ,279120,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveAndNotify,,NullPointerException,,,,,,,
AspectJ,279120,WeavingAdaptor.java,org.aspectj.weaver.tools.WeavingAdaptor,getWovenBytes,,NullPointerException,,,,,,,
AspectJ,279120,WeavingAdaptor.java,org.aspectj.weaver.tools.WeavingAdaptor,weaveClass,,NullPointerException,,,,,,,
AspectJ,279120,Aj.java,org.aspectj.weaver.loadtime.Aj,preProcess,,NullPointerException,,,,,,,
AspectJ,279120,ClassPreProcessorAgentAdapter.java,org.aspectj.weaver.loadtime.ClassPreProcessorAgentAdapter,transform,,NullPointerException,,,,,,,
AspectJ,279120,TransformerManager.java,sun.instrument.TransformerManager,transform,,NullPointerException,,,,,,,
AspectJ,279120,InstrumentationImpl.java,sun.instrument.InstrumentationImpl,transform,,NullPointerException,,,,,,,
AspectJ,279120,Native Method,java.lang.ClassLoader,defineClass1,,NullPointerException,,,,,,,
AspectJ,279120,ClassLoader.java,java.lang.ClassLoader,defineClass,,NullPointerException,,,,,,,
AspectJ,280783,TopSecurityManager.java,org.netbeans.TopSecurityManager,checkSetSecurityManager,,ExitSecurityException,,,,,,,
AspectJ,280783,TopSecurityManager.java,org.netbeans.TopSecurityManager,checkPermission,,ExitSecurityException,,,,,,,
AspectJ,280783,System.java,java.lang.System,setSecurityManager0,,ExitSecurityException,,,,,,,
AspectJ,280783,System.java,java.lang.System,setSecurityManager,,ExitSecurityException,,,,,,,
AspectJ,280783,JavadocRunner.java,org.aspectj.tools.ajdoc.JavadocRunner,callJavadoc,,ExitSecurityException,,,,,,,
AspectJ,280783,Main.java,org.aspectj.tools.ajdoc.Main,callJavadoc,,ExitSecurityException,,,,,,,
AspectJ,280783,Main.java,org.aspectj.tools.ajdoc.Main,main,,ExitSecurityException,,,,,,,
AspectJ,280783,Ajdoc.java,org.aspectj.tools.ant.taskdefs.Ajdoc,compile,,ExitSecurityException,,,,,,,
AspectJ,280783,Ajdoc.java,org.aspectj.tools.ant.taskdefs.Ajdoc,execute,,ExitSecurityException,,,,,,,
AspectJ,280783,UnknownElement.java,org.apache.tools.ant.UnknownElement,execute,,ExitSecurityException,,,,,,,
AspectJ,280783,Unknown Source,sun.reflect.GeneratedMethodAccessor131,invoke,,ExitSecurityException,,,,,,,
AspectJ,280783,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,ExitSecurityException,,,,,,,
AspectJ,280783,Method.java,java.lang.reflect.Method,invoke,,ExitSecurityException,,,,,,,
AspectJ,280783,DispatchUtils.java,org.apache.tools.ant.dispatch.DispatchUtils,execute,,ExitSecurityException,,,,,,,
AspectJ,280783,Task.java,org.apache.tools.ant.Task,perform,,ExitSecurityException,,,,,,,
AspectJ,280783,Target.java,org.apache.tools.ant.Target,execute,,ExitSecurityException,,,,,,,
AspectJ,280783,Target.java,org.apache.tools.ant.Target,performTasks,,ExitSecurityException,,,,,,,
AspectJ,280783,Project.java,org.apache.tools.ant.Project,executeSortedTargets,,ExitSecurityException,,,,,,,
AspectJ,280783,Project.java,org.apache.tools.ant.Project,executeTarget,,ExitSecurityException,,,,,,,
AspectJ,280783,DefaultExecutor.java,org.apache.tools.ant.helper.DefaultExecutor,executeTargets,,ExitSecurityException,,,,,,,
AspectJ,280783,Project.java,org.apache.tools.ant.Project,executeTargets,,ExitSecurityException,,,,,,,
AspectJ,280783,BridgeImpl.java,org.apache.tools.ant.module.bridge.impl.BridgeImpl,run,,ExitSecurityException,,,,,,,
AspectJ,280783,TargetExecutor.java,org.apache.tools.ant.module.run.TargetExecutor,run,,ExitSecurityException,,,,,,,
AspectJ,280783,RunClassThread.java,org.netbeans.core.execution.RunClassThread,run,,ExitSecurityException,,,,,,,
AspectJ,280783,SecMan.java,org.netbeans.core.execution.SecMan,checkExitImpl,,ExitSecurityException,,,,,,,
AspectJ,280783,SecMan.java,org.netbeans.core.execution.SecMan$PrivilegedCheck,run,,ExitSecurityException,,,,,,,
AspectJ,280783,Native Method,java.security.AccessController,doPrivileged,,ExitSecurityException,,,,,,,
AspectJ,280783,SecMan.java,org.netbeans.core.execution.SecMan$PrivilegedCheck,check,,ExitSecurityException,,,,,,,
AspectJ,280783,SecMan.java,org.netbeans.core.execution.SecMan$PrivilegedCheck,checkExit,,ExitSecurityException,,,,,,,
AspectJ,280783,TopSecurityManager.java,org.netbeans.TopSecurityManager,checkExit,,ExitSecurityException,,,,,,,
AspectJ,280783,Runtime.java,java.lang.Runtime,exit,,ExitSecurityException,,,,,,,
AspectJ,280783,System.java,java.lang.System,exit,,ExitSecurityException,,,,,,,
AspectJ,280783,Main.java,org.aspectj.tools.ajdoc.Main,exit,,ExitSecurityException,,,,,,,
AspectJ,282379,WeavingAdaptor.java,org.aspectj.weaver.tools.WeavingAdaptor$WeavingAdaptorMessageHolder,handleMessage,,AbortException,,,,,,,
AspectJ,282379,MessageUtil.java,org.aspectj.bridge.MessageUtil,error,,AbortException,,,,,,,
AspectJ,282379,WeavingAdaptor.java,org.aspectj.weaver.tools.WeavingAdaptor,error,,AbortException,,,,,,,
AspectJ,282379,WeavingAdaptor.java,org.aspectj.weaver.tools.WeavingAdaptor,addAspectLibrary,,AbortException,,,,,,,
AspectJ,282379,WeavingAdaptor.java,org.aspectj.weaver.tools.WeavingAdaptor,registerAspectLibraries,,AbortException,,,,,,,
AspectJ,282379,WeavingAdaptor.java,org.aspectj.weaver.tools.WeavingAdaptor,init,,AbortException,,,,,,,
AspectJ,282379,WeavingAdaptor.java,org.aspectj.weaver.tools.WeavingAdaptor,<init>,,AbortException,,,,,,,
AspectJ,287315,BcelObjectType.java,org.aspectj.weaver.bcel.BcelObjectType,hasAnnotation,,NullPointerException,,,,,,,
AspectJ,287315,ReferenceType.java,org.aspectj.weaver.ReferenceType,hasAnnotation,,NullPointerException,,,,,,,
AspectJ,287315,ExactAnnotationTypePattern.java,org.aspectj.weaver.patterns.ExactAnnotationTypePattern,matches,,NullPointerException,,,,,,,
AspectJ,287315,TypePattern.java,org.aspectj.weaver.patterns.AnyWithAnnotationTypePattern,matchesExactly,,NullPointerException,,,,,,,
AspectJ,287315,TypePattern.java,org.aspectj.weaver.patterns.TypePattern,matchesStatically,,NullPointerException,,,,,,,
AspectJ,287315,DeclareAnnotation.java,org.aspectj.weaver.patterns.DeclareAnnotation,matches,,NullPointerException,,,,,,,
AspectJ,287315,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,applyDeclareAtType,,NullPointerException,,,,,,,
AspectJ,305788,HashMap.java,java.util.HashMap$HashIterator,nextEntry,,ConcurrentModificationException,,,,,,,
AspectJ,305788,HashMap.java,java.util.HashMap$KeyIterator,next,,ConcurrentModificationException,,,,,,,
AspectJ,305788,AspectJElementHierarchy.java,org.aspectj.asm.internal.AspectJElementHierarchy,updateHandleMap,,ConcurrentModificationException,,,,,,,
AspectJ,305788,AsmManager.java,org.aspectj.asm.AsmManager,removeStructureModelForFiles,,ConcurrentModificationException,,,,,,,
AspectJ,305788,AsmManager.java,org.aspectj.asm.AsmManager,processDelta,,ConcurrentModificationException,,,,,,,
AspectJ,310144,AsmManager.java,org.aspectj.asm.AsmManager,removeSingleNode,,RuntimeException,,,,,,,
AspectJ,310144,AsmManager.java,org.aspectj.asm.AsmManager,removeRelationshipsTargettingThisType,,RuntimeException,,,,,,,
AspectJ,310144,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weave,,RuntimeException,,,,,,,
AspectJ,310144,AjPipeliningCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjPipeliningCompilerAdapter,weaveQueuedEntries,,RuntimeException,,,,,,,
AspectJ,311910,AsmRelationshipProvider.java,org.aspectj.weaver.model.AsmRelationshipProvider,createSourceLocation,,NullPointerException,,,,,,,
AspectJ,311910,AsmRelationshipProvider.java,org.aspectj.weaver.model.AsmRelationshipProvider,addPointcuts,,NullPointerException,,,,,,,
AspectJ,311910,AsmRelationshipProvider.java,org.aspectj.weaver.model.AsmRelationshipProvider,createHierarchyForBinaryAspect,,NullPointerException,,,,,,,
AspectJ,311910,AsmRelations ...       ARETURN  end public Object run(Object[],org.aspectj.weaver.model.AsmRelationshipProvider,addAdvisedRelationship,,NullPointerException,,,,,,,
AspectJ,314766,BcelWorld.java,org.aspectj.weaver.bcel.BcelWorld,isAspectIncluded,,NullPointerException,,,,,,,
AspectJ,314766,ShadowMunger.java,org.aspectj.weaver.ShadowMunger,match,,NullPointerException,,,,,,,
AspectJ,314766,Advice.java,org.aspectj.weaver.Advice,match,,NullPointerException,,,,,,,
AspectJ,314766,BcelAdvice.java,org.aspectj.weaver.bcel.BcelAdvice,match,,NullPointerException,,,,,,,
AspectJ,314766,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,match,,NullPointerException,,,,,,,
AspectJ,317139,BcelObjectType.java,org.aspectj.weaver.bcel.BcelObjectType,ensureGenericSignatureUnpacked,,NullPointerException,,,,,,,
